,0,1
157,3108.0,3102.05126953125
158,3109.0,3102.2373046875
159,3110.0,3100.19140625
160,3111.0,3099.78076171875
161,3112.0,3102.969482421875
162,3113.0,3106.228271484375
163,3114.0,3102.98486328125
164,3115.0,3105.06884765625
165,3116.0,3105.63330078125
166,3117.0,3103.959716796875
167,3118.0,3109.469970703125
168,3119.0,3107.131103515625
169,3120.0,3111.50927734375
170,3121.0,3112.7080078125
171,3122.0,3114.5126953125
172,3123.0,3112.560546875
173,3124.0000000000005,3109.398681640625
174,3125.0,3116.451416015625
175,3126.0,3116.33984375
176,3127.0,3122.332275390625
177,3128.0,3120.54345703125
178,3129.0,3121.30419921875
179,3130.0,3123.54150390625
180,3131.0,3129.032958984375
181,3132.0,3130.746826171875
182,3133.0,3121.46533203125
183,3134.0,3120.3447265625
184,3135.0,3119.30908203125
185,3136.0,3120.8837890625
186,3137.0,3125.4921875
187,3138.0,3127.458740234375
188,3139.0,3133.419921875
189,3140.0,3135.52685546875
190,3141.0,3139.471923828125
191,3142.0,3139.026123046875
192,3143.0,3140.764404296875
193,3144.0,3143.7275390625
194,3145.0,3143.297607421875
195,3146.0,3142.2109375
196,3147.0,3140.97119140625
197,3148.0,3140.317626953125
198,3149.0,3143.5908203125
199,3150.0,3143.89306640625
200,3151.0,3145.129150390625
201,3152.0,3146.617431640625
202,3153.0,3148.25048828125
203,3154.0,3150.18701171875
204,3155.0,3153.703857421875
205,3156.0,3154.80615234375
206,3157.0,3152.919677734375
207,3158.0,3152.398681640625
208,3159.0,3152.50830078125
209,3160.0,3152.0107421875
210,3161.0,3152.972412109375
211,3162.0,3155.740234375
212,3163.0,3158.841552734375
213,3164.0,3160.656494140625
214,3165.0,3161.79638671875
215,3166.0000000000005,3163.1865234375
216,3167.0,3165.36328125
217,3168.0,3165.958740234375
218,3169.0,3163.48828125
219,3170.0,3162.1875
220,3171.0,3162.15283203125
221,3172.0,3160.943603515625
222,3173.0,3160.401123046875
223,3174.0,3163.440673828125
224,3175.0,3167.820068359375
225,3176.0,3169.083984375
226,3177.0,3173.164794921875
227,3178.0,3176.40966796875
228,3179.0,3179.1787109375
229,3180.0,3179.76806640625
230,3181.0,3177.5068359375
231,3182.0,3176.437744140625
232,3183.0,3176.03564453125
233,3184.0,3174.522705078125
234,3185.0,3173.429931640625
235,3186.0,3174.853515625
236,3187.0,3177.3466796875
237,3188.0,3182.894775390625
238,3189.0,3186.17626953125
239,3190.0,3187.888427734375
240,3191.0,3190.322998046875
241,3192.0,3191.2646484375
242,3193.0,3189.662353515625
243,3194.0,3188.24853515625
244,3195.0,3187.909912109375
245,3196.0,3186.419677734375
246,3197.0,3187.3876953125
247,3198.0,3188.65869140625
248,3199.0,3192.6845703125
249,3200.0,3196.57080078125
250,3201.0,3195.236328125
251,3202.0,3198.4111328125
252,3203.0,3201.37451171875
253,3204.0,3204.56640625
254,3205.0,3203.62890625
255,3206.0,3202.656494140625
256,3207.0,3204.651123046875
257,3207.9999999999995,3201.51416015625
258,3209.0,3200.642822265625
259,3210.0,3201.6875
260,3211.0,3200.864990234375
261,3212.0,3195.371337890625
262,3213.0,3208.844970703125
263,3214.0,3209.441162109375
264,3215.0,3212.575439453125
265,3216.0,3216.299072265625
266,3217.0,3215.216796875
267,3218.0,3213.39599609375
268,3219.0,3212.409423828125
269,3220.0,3212.107177734375
270,3221.0,3211.04248046875
271,3222.0,3212.561279296875
272,3223.0,3215.67138671875
273,3224.0,3219.4111328125
274,3225.0,3220.49658203125
275,3226.0,3222.912109375
276,3227.0,3226.33984375
277,3228.0,3227.480712890625
278,3229.0,3225.962890625
279,3230.0,3225.080810546875
280,3231.0,3221.43896484375
281,3232.0,3219.66455078125
282,3233.0,3221.71875
283,3234.0,3225.782470703125
284,3235.0,3228.279052734375
285,3236.0,3230.46435546875
286,3237.0,3234.376220703125
287,3238.0,3234.70751953125
288,3239.0000000000005,3234.407470703125
289,3240.0,3227.94970703125
290,3241.0,3225.9462890625
291,3242.0,3229.770263671875
292,3243.0,3224.572998046875
293,3244.0,3222.8662109375
294,3245.0,3236.380126953125
295,3246.0,3234.554443359375
296,3247.0,3237.666748046875
297,3248.0,3242.51611328125
298,3249.0,3245.319580078125
299,3250.0,3235.480224609375
300,3251.0,3242.570068359375
301,3252.0,3250.8720703125
302,3253.0,3247.913818359375
303,3254.0,3246.344482421875
304,3255.0,3245.479736328125
305,3256.0,3243.26513671875
306,3257.0,3247.76220703125
307,3258.0,3248.078125
308,3259.0,3249.54443359375
309,3260.0,3250.304443359375
310,3261.0,3252.333984375
311,3262.0,3253.76123046875
312,3263.0,3257.805419921875
313,3264.0,3260.760986328125
314,3265.0,3258.655517578125
315,3266.0,3257.811279296875
316,3267.0,3258.038818359375
317,3268.0,3257.812744140625
318,3269.0,3250.285400390625
319,3270.0,3252.287109375
320,3271.0,3255.66162109375
321,3272.0,3262.98779296875
322,3273.0,3266.6416015625
323,3274.0,3267.27490234375
324,3275.0,3271.35302734375
325,3276.0,3270.11328125
326,3277.0,3265.818115234375
327,3278.0,3261.607666015625
328,3279.0,3262.751220703125
329,3280.0,3258.619873046875
330,3280.9999999999995,3269.8447265625
331,3282.0,3271.658203125
332,3283.0,3275.437744140625
333,3284.0,3276.167236328125
334,3285.0,3274.892822265625
335,3286.0,3283.0556640625
336,3287.0,3283.121826171875
337,3288.0,3282.156005859375
338,3289.0,3280.143798828125
339,3290.0,3278.25244140625
340,3291.0,3274.250244140625
341,3292.0,3279.15869140625
342,3293.0,3275.644775390625
343,3294.0,3282.574462890625
344,3295.0,3285.420654296875
345,3296.0,3287.07666015625
346,3297.0,3289.76318359375
347,3298.0,3293.682373046875
348,3299.0,3294.6337890625
349,3300.0,3291.275634765625
350,3301.0,3289.66162109375
351,3302.0,3288.081787109375
352,3303.0,3286.296875
353,3304.0,3293.322265625
354,3305.0,3293.58154296875
355,3306.0,3297.296142578125
356,3307.0,3296.201904296875
357,3308.0,3292.456787109375
358,3309.0,3292.36669921875
359,3310.0,3291.213623046875
360,3311.0,3302.350830078125
361,3312.0,3299.97216796875
362,3313.0,3302.730712890625
363,3314.0,3301.147216796875
364,3315.0,3299.696533203125
365,3316.0,3295.93994140625
366,3317.0,3301.39794921875
367,3318.0,3301.455078125
368,3319.0,3301.248291015625
369,3320.0,3302.038818359375
370,3321.0,3311.602294921875
371,3322.0,3314.43212890625
372,3322.9999999999995,3311.291259765625
373,3324.0,3310.9228515625
374,3325.0,3314.43603515625
375,3326.0,3314.947265625
376,3327.0,3307.6845703125
377,3328.0,3310.35595703125
378,3329.0,3311.00439453125
379,3330.0,3319.750244140625
380,3331.0,3318.343994140625
381,3332.0,3321.285400390625
382,3333.0,3321.51171875
383,3334.0,3324.45458984375
384,3335.0,3321.628662109375
385,3336.0,3319.10546875
386,3337.0,3317.376953125
387,3338.0,3327.248779296875
388,3339.0,3331.343505859375
389,3340.0,3332.270751953125
390,3341.0,3322.439208984375
391,3342.0,3330.294921875
392,3343.0,3333.718994140625
393,3344.0,3339.04931640625
394,3345.0,3337.230224609375
395,3346.0,3326.658447265625
396,3347.0,3324.482177734375
397,3348.0,3322.71142578125
398,3349.0,3335.946044921875
399,3350.0,3336.1181640625
400,3351.0,3335.275634765625
401,3352.0,3340.6904296875
402,3353.0,3345.10107421875
403,3354.0000000000005,3343.505615234375
404,3355.0,3348.854736328125
405,3356.0,3345.37841796875
406,3357.0,3340.78271484375
407,3358.0,3345.769287109375
408,3359.0,3344.29638671875
409,3360.0,3342.9296875
410,3361.0,3351.515869140625
411,3362.0,3347.36572265625
412,3363.0,3350.8505859375
413,3364.0,3354.58447265625
414,3365.0,3356.15478515625
415,3366.0,3357.83837890625
416,3367.0,3360.343994140625
417,3368.0,3362.349365234375
418,3369.0,3360.6640625
419,3370.0,3362.520751953125
420,3371.0,3361.177978515625
421,3372.0,3361.299560546875
422,3373.0,3360.072265625
423,3374.0,3360.259033203125
424,3375.0,3360.35986328125
425,3376.0,3364.178955078125
426,3377.0,3367.6787109375
427,3378.0,3371.341552734375
428,3379.0,3374.3662109375
429,3380.0,3378.145751953125
430,3381.0,3376.690673828125
431,3382.0,3374.7275390625
432,3383.0,3372.899658203125
433,3384.0,3371.1572265625
434,3385.0,3372.2255859375
435,3386.0,3370.984130859375
436,3387.0,3370.784423828125
437,3388.0,3367.86669921875
438,3389.0,3376.58349609375
439,3390.0,3378.84521484375
440,3391.0,3386.58203125
441,3392.0,3388.43017578125
442,3393.0,3385.88671875
443,3394.0,3378.093505859375
444,3395.0,3376.84423828125
445,3395.9999999999995,3378.43798828125
446,3397.0,3379.471923828125
447,3398.0,3372.541015625
448,3399.0,3374.0419921875
449,3400.0,3374.533447265625
450,3401.0,3380.62353515625
451,3402.0,3388.495849609375
452,3403.0,3383.98681640625
453,3404.0,3384.466796875
454,3405.0,3389.015625
455,3406.0,3388.5498046875
456,3407.0,3382.746337890625
457,3408.0,3380.93798828125
458,3409.0,3390.98486328125
459,3410.0,3391.03564453125
460,3411.0,3391.1533203125
461,3412.0,3395.908935546875
462,3413.0,3390.474365234375
463,3414.0,3388.241455078125
464,3415.0,3386.484375
465,3416.0,3393.090087890625
466,3417.0,3392.4501953125
467,3418.0,3394.784423828125
468,3419.0,3394.462890625
469,3420.0,3399.243408203125
470,3421.0,3395.375
471,3422.0,3395.490966796875
472,3423.0,3395.2333984375
473,3424.0,3399.35546875
474,3425.0,3406.446533203125
475,3426.0,3402.6591796875
476,3427.0000000000005,3400.712158203125
477,3428.0,3404.92626953125
478,3429.0,3409.1484375
479,3430.0,3417.107421875
480,3431.0,3418.079833984375
481,3432.0,3404.905517578125
482,3433.0,3406.87548828125
483,3434.0,3414.6494140625
484,3435.0,3420.251220703125
485,3436.0,3420.01318359375
486,3437.0,3424.96484375
487,3437.9999999999995,3427.51953125
488,3439.0,3426.77978515625
489,3440.0,3425.868408203125
490,3441.0,3422.55615234375
491,3442.0,3421.48388671875
492,3443.0,3423.905029296875
493,3444.0,3424.28857421875
494,3445.0,3422.841064453125
495,3446.0,3425.7998046875
496,3447.0,3431.831298828125
497,3448.0,3436.703369140625
498,3449.0,3439.897705078125
499,3450.0,3441.494384765625
500,3451.0,3440.910400390625
501,3452.0,3439.71337890625
502,3453.0,3436.4541015625
503,3454.0,3435.346923828125
504,3455.0,3433.812744140625
505,3456.0,3436.388427734375
506,3457.0,3440.12451171875
507,3458.0,3436.53076171875
508,3459.0,3439.98681640625
509,3460.0,3446.21923828125
510,3461.0,3448.725830078125
511,3462.0,3451.764892578125
512,3463.0,3450.6376953125
513,3464.0,3446.07373046875
514,3465.0,3447.26318359375
515,3466.0,3446.528564453125
516,3467.0,3446.250244140625
517,3468.0,3445.914306640625
518,3469.0000000000005,3447.099609375
519,3470.0,3440.04638671875
520,3471.0,3451.494384765625
521,3472.0,3455.433349609375
522,3473.0,3460.183349609375
523,3474.0,3461.437255859375
524,3475.0,3460.03466796875
525,3476.0,3454.97802734375
526,3477.0,3445.608642578125
527,3478.0,3447.517578125
528,3479.0,3442.366943359375
529,3480.0,3443.6669921875
530,3481.0,3446.228759765625
531,3482.0,3449.849609375
532,3483.0,3454.14697265625
533,3484.0,3471.188720703125
534,3485.0,3475.572265625
535,3486.0,3458.354736328125
536,3487.0,3465.510986328125
537,3488.0,3468.250244140625
538,3489.0,3473.4033203125
539,3490.0,3472.87158203125
540,3491.0,3467.7451171875
541,3492.0,3477.1015625
542,3493.0,3467.1201171875
543,3494.0,3465.65380859375
544,3495.0,3470.73681640625
545,3496.0,3473.427978515625
546,3497.0,3476.282958984375
547,3498.0,3481.0185546875
548,3499.0,3486.115478515625
549,3500.0,3481.016357421875
550,3501.0,3486.078125
551,3502.0,3484.072265625
552,3503.0,3487.2861328125
553,3504.0,3492.274169921875
554,3505.0,3486.90185546875
555,3506.0,3488.392333984375
556,3507.0,3489.0185546875
557,3508.0,3484.732666015625
558,3509.0,3491.246826171875
559,3510.0,3492.98828125
560,3510.9999999999995,3491.41748046875
561,3512.0,3489.190185546875
562,3513.0,3497.9541015625
563,3514.0,3501.246826171875
564,3515.0,3502.521728515625
565,3516.0,3499.098876953125
566,3517.0,3499.485107421875
567,3518.0,3498.901611328125
568,3519.0,3502.834228515625
569,3520.0,3496.0400390625
570,3521.0,3497.8525390625
571,3522.0,3501.846923828125
572,3523.0,3503.2060546875
573,3524.0,3507.656494140625
574,3525.0,3510.91943359375
575,3526.0,3516.05517578125
576,3527.0,3514.5703125
577,3528.0,3513.96533203125
578,3529.0,3512.856689453125
579,3530.0,3512.645751953125
580,3531.0,3510.2490234375
581,3532.0,3510.848388671875
582,3533.0,3515.508056640625
583,3534.0,3519.225830078125
584,3535.0,3520.134033203125
585,3536.0,3524.999267578125
586,3537.0,3528.19287109375
587,3538.0,3525.745361328125
588,3539.0,3517.8330078125
589,3540.0,3514.437744140625
590,3541.0,3524.7451171875
591,3542.0000000000005,3526.323486328125
592,3543.0,3520.15234375
593,3544.0,3518.08935546875
594,3545.0,3517.3193359375
595,3546.0,3521.679443359375
596,3547.0,3529.558837890625
597,3548.0,3531.12255859375
598,3549.0,3533.49365234375
599,3550.0,3534.6806640625
600,3551.0,3534.77783203125
601,3552.0,3528.668212890625
602,3553.0,3532.764892578125
603,3554.0,3538.81982421875
604,3555.0,3540.8837890625
605,3556.0,3543.882568359375
606,3557.0,3549.196044921875
607,3558.0,3539.548828125
608,3559.0,3534.993896484375
609,3560.0,3535.2109375
610,3561.0,3534.503662109375
611,3562.0,3534.22705078125
612,3563.0,3524.758056640625
613,3564.0,3523.16943359375
614,3565.0,3524.78662109375
615,3566.0,3527.65234375
616,3567.0,3543.494384765625
617,3568.0,3553.47265625
618,3569.0,3557.040771484375
619,3570.0,3552.4423828125
620,3571.0,3546.576171875
621,3572.0,3545.390869140625
622,3573.0,3546.296142578125
623,3574.0,3545.835693359375
624,3575.0,3545.498779296875
625,3576.0,3545.826171875
626,3577.0,3547.38232421875
627,3578.0,3557.84228515625
628,3579.0,3558.41552734375
629,3580.0,3551.8154296875
630,3581.0,3559.55029296875
631,3582.0,3552.87353515625
632,3583.0,3558.123046875
633,3583.9999999999995,3543.96435546875
634,3585.0,3560.80712890625
635,3586.0,3559.839599609375
636,3587.0,3563.0380859375
637,3588.0,3567.731689453125
638,3589.0,3571.85400390625
639,3590.0,3577.20166015625
640,3591.0,3580.132568359375
641,3592.0,3576.642578125
642,3593.0,3573.580810546875
643,3594.0,3573.167724609375
644,3595.0,3569.69921875
645,3596.0,3572.82958984375
646,3597.0,3572.544921875
647,3598.0,3573.765380859375
648,3599.0,3585.017822265625
649,3600.0,3581.4833984375
650,3601.0,3579.895751953125
651,3602.0,3578.10986328125
652,3603.0,3576.682861328125
653,3604.0,3575.66455078125
654,3605.0,3583.154052734375
655,3606.0,3580.42431640625
656,3607.0,3577.956787109375
657,3608.0,3584.0146484375
658,3609.0,3585.36083984375
659,3610.0,3578.970703125
660,3611.0,3583.7197265625
661,3612.0,3595.627685546875
662,3613.0,3594.553955078125
663,3614.0,3590.694091796875
664,3615.0,3580.95361328125
665,3616.0,3578.5341796875
666,3617.0,3585.4365234375
667,3618.0,3585.50634765625
668,3619.0,3585.5732421875
669,3620.0,3594.979248046875
670,3621.0,3602.85986328125
671,3622.0,3606.574951171875
672,3623.0,3588.613525390625
673,3624.0,3589.509765625
674,3625.0,3590.67822265625
675,3625.9999999999995,3589.965576171875
676,3627.0,3596.943603515625
677,3628.0,3598.769775390625
678,3629.0,3595.807861328125
679,3630.0,3594.751220703125
680,3631.0,3595.760009765625
681,3632.0,3606.005126953125
682,3633.0,3611.596923828125
683,3634.0,3611.596435546875
684,3635.0,3600.04248046875
685,3636.0,3595.125244140625
686,3637.0,3599.796875
687,3638.0,3615.952880859375
688,3639.0,3599.04150390625
689,3640.0,3612.12353515625
690,3641.0,3619.765625
691,3642.0,3613.203369140625
692,3643.0,3610.822265625
693,3644.0,3609.891845703125
694,3645.0,3604.752685546875
695,3646.0,3619.32177734375
696,3647.0,3615.173828125
697,3648.0,3620.071044921875
698,3649.0,3624.348388671875
699,3650.0,3628.79931640625
700,3651.0,3631.121337890625
701,3652.0,3617.972900390625
702,3653.0,3618.7724609375
703,3654.0,3622.978271484375
704,3655.0,3625.958251953125
705,3656.0,3626.713134765625
706,3657.0000000000005,3617.551025390625
707,3658.0,3622.76171875
708,3659.0,3623.22705078125
709,3660.0,3624.734619140625
710,3661.0,3624.68994140625
711,3662.0,3639.379638671875
712,3663.0,3614.88427734375
713,3664.0,3613.477294921875
714,3665.0,3620.62451171875
715,3666.0,3626.776611328125
716,3667.0,3625.2587890625
717,3668.0,3644.013916015625
718,3669.0,3645.053466796875
719,3670.0,3642.66845703125
720,3671.0,3644.91015625
721,3672.0,3650.55224609375
722,3673.0,3650.084716796875
723,3674.0,3641.97607421875
724,3675.0,3627.0283203125
725,3676.0,3649.171875
726,3677.0,3650.460205078125
727,3678.0,3648.947509765625
728,3679.0,3657.50244140625
729,3680.0,3662.8515625
730,3681.0,3662.581787109375
731,3682.0,3671.231201171875
732,3683.0,3669.440673828125
733,3684.0,3669.067626953125
734,3685.0,3667.05859375
735,3686.0,3656.435546875
736,3687.0,3656.5087890625
737,3688.0,3656.177734375
738,3689.0,3659.294921875
739,3690.0,3663.07421875
740,3691.0,3667.082275390625
741,3692.0,3669.656982421875
742,3693.0,3666.824951171875
743,3694.0,3667.120361328125
744,3695.0,3664.243408203125
745,3696.0,3657.181884765625
746,3697.0,3655.111328125
747,3698.0,3658.162353515625
748,3698.9999999999995,3660.323486328125
749,3700.0,3663.93212890625
750,3701.0,3669.367431640625
751,3702.0,3672.09716796875
752,3703.0,3672.514404296875
753,3704.0,3673.803466796875
754,3705.0,3672.5537109375
755,3706.0,3680.785400390625
756,3707.0,3682.33154296875
757,3708.0,3683.478759765625
758,3709.0,3687.2724609375
759,3710.0,3696.052490234375
760,3711.0,3698.50439453125
761,3712.0,3696.72021484375
762,3713.0,3694.77783203125
763,3714.0,3693.402587890625
764,3715.0,3691.021484375
765,3716.0,3679.185546875
766,3717.0,3683.02734375
767,3718.0,3687.065185546875
768,3719.0,3692.183349609375
769,3720.0,3694.42431640625
770,3721.0,3696.698486328125
771,3722.0,3700.201904296875
772,3723.0,3698.431396484375
773,3724.0,3695.764892578125
774,3725.0,3692.7138671875
775,3726.0,3686.419921875
776,3727.0,3689.924072265625
777,3728.0,3694.477783203125
778,3729.0,3700.3544921875
779,3730.0000000000005,3704.3125
780,3731.0,3706.893310546875
781,3732.0,3708.435302734375
782,3733.0,3707.697021484375
783,3734.0,3704.210693359375
784,3735.0,3700.5791015625
785,3736.0,3697.285400390625
786,3737.0,3701.65087890625
787,3738.0,3706.720703125
788,3739.0,3710.082275390625
789,3740.0,3714.91357421875
790,3740.9999999999995,3717.755615234375
791,3742.0,3719.609375
792,3743.0,3718.70068359375
793,3744.0,3715.728759765625
794,3745.0,3712.799560546875
795,3746.0,3719.350830078125
796,3747.0,3721.0537109375
797,3748.0,3722.66552734375
798,3749.0,3723.4443359375
799,3750.0,3735.598388671875
800,3751.0,3736.59228515625
801,3752.0,3734.82568359375
802,3753.0,3732.545166015625
803,3754.0,3730.218017578125
804,3755.0,3728.080810546875
805,3756.0,3717.9580078125
806,3757.0,3717.0771484375
807,3758.0,3717.85107421875
808,3759.0,3724.40283203125
809,3760.0,3730.311279296875
810,3761.0,3733.95166015625
811,3762.0,3737.335693359375
812,3763.0,3737.392822265625
813,3764.0,3738.86328125
814,3765.0,3739.29248046875
815,3766.0,3733.709716796875
816,3767.0,3736.0576171875
817,3768.0,3738.475830078125
818,3769.0,3741.999267578125
819,3770.0,3743.935302734375
820,3771.0,3746.201416015625
821,3772.0000000000005,3746.384521484375
822,3773.0,3747.2138671875
823,3774.0,3745.630615234375
824,3775.0,3744.53564453125
825,3776.0,3738.510009765625
826,3777.0,3738.79150390625
827,3778.0,3740.4482421875
828,3779.0,3744.806884765625
829,3780.0,3745.99267578125
830,3781.0,3753.54443359375
831,3782.0,3762.584716796875
832,3783.0,3761.591064453125
833,3784.0,3758.5322265625
834,3785.0,3755.998046875
835,3786.0,3751.626220703125
836,3787.0,3753.665283203125
837,3788.0,3755.701171875
838,3789.0,3758.91845703125
839,3790.0,3758.697021484375
840,3791.0,3759.033935546875
841,3792.0,3769.686767578125
842,3793.0,3768.4599609375
843,3794.0,3766.147216796875
844,3795.0,3763.786376953125
845,3796.0,3760.599609375
846,3797.0,3761.111328125
847,3798.0,3762.554443359375
848,3799.0,3767.6396484375
849,3800.0,3767.340576171875
850,3801.0,3785.878662109375
851,3802.0,3782.60546875
852,3803.0,3780.15625
853,3804.0,3777.81005859375
854,3805.0,3765.529296875
855,3806.0,3766.88134765625
856,3807.0,3771.13525390625
857,3808.0,3764.270263671875
858,3809.0,3762.649169921875
859,3810.0,3757.95849609375
860,3811.0,3784.91015625
861,3812.0,3792.080322265625
862,3813.0,3763.319091796875
863,3813.9999999999995,3765.88134765625
864,3815.0,3772.321044921875
865,3816.0,3776.283203125
866,3817.0,3777.479248046875
867,3818.0,3780.35302734375
868,3819.0,3784.0087890625
869,3820.0,3789.73828125
870,3821.0,3778.8857421875
871,3822.0,3777.764404296875
872,3823.0,3773.605712890625
873,3824.0,3768.909912109375
874,3825.0,3771.5205078125
875,3826.0,3785.2158203125
876,3827.0,3771.542236328125
877,3828.0,3785.0537109375
878,3829.0,3790.94873046875
879,3830.0,3790.078125
880,3831.0,3782.297119140625
881,3832.0,3775.011474609375
882,3833.0,3779.55224609375
883,3834.0,3785.25537109375
884,3835.0,3786.781982421875
885,3836.0,3796.12939453125
886,3837.0,3798.357666015625
887,3838.0,3798.538330078125
888,3839.0,3795.8505859375
889,3840.0,3796.849609375
890,3841.0,3795.734375
891,3842.0,3785.886474609375
892,3843.0,3790.6494140625
893,3844.0,3805.233154296875
894,3845.0000000000005,3807.05029296875
895,3846.0,3808.48974609375
896,3847.0,3808.895751953125
897,3848.0,3812.1162109375
898,3849.0,3818.603515625
899,3850.0,3811.486328125
900,3851.0,3808.029296875
901,3852.0,3810.89990234375
902,3853.0,3800.593505859375
903,3854.0,3809.321533203125
904,3855.0,3805.9228515625
905,3856.0,3813.46435546875
906,3857.0,3813.303466796875
907,3858.0,3808.677734375
908,3859.0,3805.467529296875
909,3860.0,3804.8203125
910,3861.0,3802.035400390625
911,3862.0,3810.11767578125
912,3863.0,3811.531982421875
913,3864.0,3815.8857421875
914,3865.0,3818.261962890625
915,3866.0,3819.364013671875
916,3867.0,3819.371826171875
917,3868.0,3814.679443359375
918,3869.0,3812.199462890625
919,3870.0,3805.612548828125
920,3871.0,3822.4521484375
921,3872.0,3824.197509765625
922,3873.0,3824.706787109375
923,3874.0,3827.528564453125
924,3875.0,3826.36181640625
925,3876.0,3827.023681640625
926,3877.0,3824.805908203125
927,3878.0,3820.89453125
928,3879.0,3822.71337890625
929,3880.0,3812.224853515625
930,3881.0,3835.6669921875
931,3882.0,3829.559814453125
932,3883.0,3828.984130859375
933,3884.0,3832.01904296875
934,3885.0,3819.2861328125
935,3886.0,3839.545166015625
