,0,1
0,2061.45556640625,2140.0965
1,920.9395141601562,568.66697
2,2484.12255859375,2481.4439
3,228.59449768066406,150.3207299999999
4,203.96119689941406,0.2601851899999019
5,81.73816680908203,0.06056910600000265
6,36.9174919128418,13.774167000000034
7,2045.796142578125,2304.7931
8,767.6771850585938,929.60186
9,518.159912109375,564.40605
10,1389.6583251953125,1323.5814
11,59.2451286315918,35.14666699999998
12,2339.44775390625,2449.0381
13,-396.1422119140625,43.89208699999995
14,811.7012329101562,322.64611
15,1998.392822265625,1899.8996
16,1128.3739013671875,1135.7866
17,955.467041015625,1643.1462
18,2011.3433837890625,2077.2933
19,521.9754638671875,315.74279
20,1069.7506103515625,1352.9128
21,266.53125,262.74306
22,499.8712158203125,622.10833
23,2717.836181640625,2808.3628
24,422.88262939453125,579.3769
25,2624.02197265625,2736.1097
26,2509.7236328125,2596.7036
27,1489.4547119140625,352.67295
28,439.0059814453125,192.38597000000004
29,2470.2392578125,1479.5331
30,481.62469482421875,1070.7672
31,1693.7242431640625,1817.4116
32,161.92994689941406,171.27388999999994
33,-111.06774139404297,21.373333000000002
34,-23.473621368408203,16.94885700000009
35,1843.5228271484375,1954.2814
36,625.2526245117188,741.30156
37,-12.85741138458252,0.009444444000109797
38,2412.347412109375,1584.5258
39,807.68994140625,1602.8818
40,956.8571166992188,61.18694400000004
41,593.4418334960938,1050.6894
42,802.1222534179688,1249.8033
43,2138.671875,2109.4303
44,2725.998779296875,2602.1639
45,989.9862670898438,1112.5712
46,1009.036865234375,378.96398999999997
47,543.8463745117188,601.00722
48,1900.8394775390625,1786.2442
49,1460.8016357421875,2019.5456
50,1708.81982421875,2320.0448
51,743.393798828125,635.35472
52,2243.060791015625,2401.0383
53,2618.139892578125,2674.0361
54,667.8186645507812,409.17583
55,1470.1407470703125,1294.3797
56,489.7589111328125,461.75433
57,63.4543571472168,0.33142077000002246
58,2406.566650390625,2560.4028
59,1203.257568359375,1312.5211
60,951.2744750976562,365.87528
61,-45.6266975402832,109.22471999999993
62,6.466685771942139,9.963596499999994
63,2336.97705078125,2370.7738
64,204.5633087158203,189.80921999999987
65,2512.30126953125,2581.48
66,2192.54931640625,2108.7831
67,3192.03759765625,2976.7425
68,158.8303985595703,90.07805600000006
69,376.502197265625,168.88982
70,153.60890197753906,85.31222200000002
71,768.2100830078125,1165.19
72,272.0050048828125,296.52917
73,850.8007202148438,1961.0203
74,-13.44957447052002,1.2372548999999253
75,480.05712890625,1101.5092
76,329.0357666015625,33.74616199999991
77,1296.992919921875,411.29870000000005
78,773.5394897460938,140.00306000000012
79,1691.977783203125,1919.0881
80,2718.93896484375,2542.4739
81,1143.90283203125,1143.1883
82,1858.7662353515625,2018.105
83,-94.87816619873047,23.744073999999955
84,2266.777099609375,2208.4036
85,1659.02783203125,1430.7367
86,1123.71728515625,517.72917
87,66.79529571533203,13.485484000000042
88,2744.097900390625,2611.8014
89,435.0162353515625,291.55472
90,2494.758056640625,2496.2165
91,215.47901916503906,233.24194999999997
92,644.2152099609375,1198.3275
93,18.264415740966797,0.021351224000000002
94,-186.10240173339844,126.20888999999988
95,1985.4891357421875,2021.9484
96,1349.560546875,1354.8449
97,2661.18408203125,2424.7659
98,630.3080444335938,522.20427
99,1168.5855712890625,1966.1829
100,1332.18505859375,1372.0431
101,-41.3488655090332,30.98347899999999
102,58.7806510925293,22.50976999999989
103,1211.796142578125,1260.2181
104,2479.59326171875,2453.9288
105,2204.302001953125,2260.9511
106,273.66162109375,80.84933500000011
107,421.7060546875,398.88417000000004
108,213.9181671142578,2097.1853
109,117.18177032470703,531.99432
110,870.453369140625,420.62582999999995
111,-44.7652473449707,202.1585
112,2158.09912109375,2177.2035
113,574.9090576171875,586.81734
114,32.3969841003418,2.253985499999999
115,-62.2338752746582,88.49664299999995
116,48.0317497253418,70.50456699999995
117,2994.127197265625,2822.5761
118,362.277099609375,164.66753999999992
119,284.58599853515625,109.56819999999993
120,2410.56591796875,2358.2981
121,2456.109130859375,2399.8932
122,1602.1114501953125,1784.9208
123,1578.4483642578125,5.069999999999936
124,2216.716552734375,1554.0867
125,2206.331787109375,3036.9697
126,1233.5521240234375,1218.5891
127,439.5521240234375,176.33223999999984
128,2587.376953125,2797.9506
129,430.64044189453125,22.253985000000057
130,474.6085205078125,814.23306
131,2660.760009765625,2668.6514
132,410.96075439453125,418.6265000000001
133,396.22540283203125,74.30277799999999
134,560.5491943359375,531.01583
135,2177.462158203125,2080.85
136,-326.7071533203125,662.075
137,906.4065551757812,1131.3669
138,1025.1243896484375,1122.1889
139,1771.809814453125,457.51195000000007
140,93.46338653564453,56.9541670000001
141,1055.763671875,1018.289
142,25.650402069091797,102.90479000000005
143,2336.141845703125,2675.5011
144,2298.539306640625,2155.6358
145,934.4566040039062,637.55228
146,1882.1295166015625,2562.8895
147,1747.416259765625,2206.8945
148,347.86041259765625,9.66666669999995
149,2643.9638671875,2245.0872
150,-67.80052947998047,3.1170454999999038
151,787.2431640625,2320.8264
152,1135.2352294921875,1745.3692
153,763.6466674804688,2151.0257
154,2213.895751953125,2414.0924
155,65.71973419189453,4.432513700000072
156,1600.6082763671875,1690.9292
157,2747.811767578125,1305.8351
158,2092.43994140625,2382.784
159,425.74029541015625,962.1425
160,1765.36669921875,1523.8106
161,-170.35081481933594,170.7960599999999
162,2205.337646484375,2564.167
163,172.7510528564453,14.992459999999937
164,-5.742542743682861,77.75465200000008
165,2739.186767578125,2656.4206
166,160.01551818847656,97.36077
167,1426.0133056640625,1703.1508
